impl,head_label,num_q_heads,num_kv_heads,head_dim,num_requests,cache_alloc_len,dtype_label,position_mode,layout,request_mapping,seed,validation,validation_detail,validation_cases,device_median_ms,device_p95_ms,device_min_ms,device_std_ms,amortized_call_ms,synchronized_call_ms,logical_read_bytes,logical_write_bytes,logical_total_bytes,logical_eff_gbps,pct_of_empirical_bw,pct_of_scattered_write_bw
graph_compile,mha96,32,32,96,32,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01104000024497509,0.014655999839305878,0.006463999859988689,0.0017719651049653473,0.005967210745438933,0.011206022463738918,1191936,1179648,2371584,214.81738653759885,38.85376481665695,58.87843785035317
eager,mha96,32,32,96,32,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07635200023651123,0.08406399935483932,0.07507199794054031,0.003112909529414581,0.06501636933535337,0.07425452349707484,1191936,1179648,2371584,31.061190180397105,5.618000468427508,8.51343732028141
compile,mha96,32,32,96,32,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.026928000152111053,0.03296000137925148,0.02566399984061718,0.002923733171536909,0.019565169932320714,0.02495700027793646,1191936,1179648,2371584,88.07130075027412,15.929351257838189,24.139110391407606
graph_eager,mha96,32,32,96,32,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02763199992477894,0.02937600016593933,0.02672000043094158,0.0011158995642133358,0.026836830656975508,0.031694071367383,1191936,1179648,2371584,85.82744667255471,15.52350804363752,23.524101406382364
graph_compile,mha96,32,32,96,32,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010672000236809254,0.014175999909639359,0.008128000423312187,0.0013591912542018653,0.005880049429833889,0.011215975973755121,1191936,1179648,2371584,222.22488262510225,40.19354981033477,60.90872881071017
eager,mha96,32,32,96,32,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07550400123000145,0.08425600081682205,0.07417599856853485,0.003427070981384692,0.06435813033021986,0.07375853601843119,1191936,1179648,2371584,31.410043989266796,5.6810972412897245,8.609053264760828
compile,mha96,32,32,96,32,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.026335999369621277,0.032127998769283295,0.025280000641942024,0.003142255636209374,0.019330730428919196,0.024406006559729576,1191936,1179648,2371584,90.05103496226673,16.28742342653943,24.681727819353195
graph_eager,mha96,32,32,96,32,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.027855999767780304,0.02937600016593933,0.026464000344276428,0.0010112506916880478,0.026819000486284494,0.03172451397404075,1191936,1179648,2371584,85.1372781365075,15.39867808263834,23.334935874155708
graph_compile,mha96,32,32,96,32,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.014976000413298607,0.006399999838322401,0.0017316014452995094,0.005955189699307084,0.010374467819929123,1191936,1179648,2371584,217.9764714301148,39.42514473812427,59.74429878696518
eager,mha96,32,32,96,32,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07606399804353714,0.08336000144481659,0.07433599978685379,0.003275462660151745,0.0640604691579938,0.07451942656189203,1191936,1179648,2371584,31.178797604650814,5.639271983160541,8.545671868570404
compile,mha96,32,32,96,32,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.026751999743282795,0.03280000016093254,0.025599999353289604,0.002810173248140428,0.01950314035639167,0.02458097878843546,1191936,1179648,2371584,88.65071855405819,16.03414986581711,24.297920698614828
graph_eager,mha96,32,32,96,32,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02779199928045273,0.029440000653266907,0.026367999613285065,0.0008747231941974413,0.026789939729496837,0.032726500649005175,1191936,1179648,2371584,85.33333554265144,15.434138752147728,23.38867246405099
graph_compile,mha96,32,32,96,32,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010960000101476908,0.014751999638974667,0.0063680000603199005,0.0018990164952473782,0.006054680561646819,0.011271040420979261,1191936,1179648,2371584,216.38539945637584,39.13736944548888,59.30820823660915
eager,mha96,32,32,96,32,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07539200037717819,0.08191999793052673,0.0740479975938797,0.002814997965860449,0.0636515999212861,0.07424951763823628,1191936,1179648,2371584,31.45670612445905,5.689536966098896,8.621842702669761
compile,mha96,32,32,96,32,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02659199945628643,0.03379200026392937,0.022175999358296394,0.0026270640431391074,0.01954542938619852,0.024936511181294918,1191936,1179648,2371584,89.18411734696957,16.130625070116462,24.444117839284306
graph_eager,mha96,32,32,96,32,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.027648000046610832,0.02937600016593933,0.026464000344276428,0.0009750162526508223,0.02685636980459094,0.031795003451406956,1191936,1179648,2371584,85.7777776331679,15.514524463648447,23.51048781813535
graph_compile,mha96,32,32,96,32,128,fp32,ragged,strided,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.01104000024497509,0.012319999746978283,0.006175999995321035,0.0019173905423630526,0.005887659499421716,0.011100550182163715,1191936,1179648,2371584,214.81738653759885,38.85376481665695,58.87843785035317
eager,mha96,32,32,96,32,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07587199658155441,0.0867839977145195,0.07318399846553802,0.003866018194708117,0.06441793986596167,0.07664895383641124,1191936,1179648,2371584,31.257698582517158,5.653542709041878,8.567297521859054
compile,mha96,32,32,96,32,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02696000039577484,0.030848000198602676,0.025439999997615814,0.002366397251804231,0.019520879723131657,0.024595996364951134,1191936,1179648,2371584,87.96676428727625,15.91044387229762,24.110458410583707
graph_eager,mha96,32,32,96,32,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.027615999802947044,0.029664000496268272,0.026399999856948853,0.0009439043552520521,0.02676449017599225,0.032476556953042746,1191936,1179648,2371584,85.87717326630761,15.53250203341623,23.537730769475267
graph_compile,mha96,32,32,96,32,128,fp32,ragged,strided,permuted,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=4.77e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010623999871313572,0.015200000256299973,0.006976000033318996,0.0019499340566844897,0.005949169863015413,0.011191004887223244,1191936,1179648,2371584,223.22891836657868,40.37514855890727,61.18392094928368
eager,mha96,32,32,96,32,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09217600151896477,0.10131199657917023,0.08975999802350998,0.004210181570369176,0.079362130491063,0.09248900460079312,602112,589824,1191936,12.931088139625636,2.338830508547031,3.544230202396248
compile,mha96,32,32,96,32,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02638399973511696,0.03001599945127964,0.025248000398278236,0.0023060183603367066,0.019256690284237266,0.02419052179902792,602112,589824,1191936,45.17647104178597,8.171014503971932,12.38223816705133
graph_eager,mha96,32,32,96,32,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03376000002026558,0.035232000052928925,0.03270399942994118,0.0008833273254536667,0.032944310223683715,0.03841746365651488,602112,589824,1191936,35.30616111624705,6.38578330506578,9.676924417166141
graph_compile,mha96,32,32,96,32,2048,bf16,uniform,packed,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010847999714314938,0.014688000082969666,0.009216000325977802,0.0012311947644798493,0.006001369329169393,0.011146010365337133,602112,589824,1191936,109.87610908830781,19.873160968464006,30.115503053391112
eager,mha96,32,32,96,32,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09195199981331825,0.10038399696350098,0.08956799656152725,0.0041905037807195055,0.0788001692853868,0.09183294605463743,602112,589824,1191936,12.962589203278654,2.344528068406482,3.5528642028764166
compile,mha96,32,32,96,32,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.026944000273942947,0.03359999880194664,0.025407999753952026,0.002644467912833331,0.019586409907788038,0.024787033908069134,602112,589824,1191936,44.23752924144302,8.001189218993575,12.1248873663194
graph_eager,mha96,32,32,96,32,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03380800038576126,0.03548799827694893,0.03296000137925148,0.0007827149690488188,0.032981669064611197,0.038181955460458994,602112,589824,1191936,35.25603367249136,6.376716814024549,9.663185186700037
graph_compile,mha96,32,32,96,32,2048,bf16,uniform,packed,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010463999584317207,0.011680000461637974,0.007903999648988247,0.001127530147086091,0.005912809865549207,0.011235999409109354,602112,589824,1191936,113.9082614057439,20.602451555095268,31.22065954678214
eager,mha96,32,32,96,32,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09355199709534645,0.10127999633550644,0.09187199920415878,0.0034026004804784127,0.07912778994068503,0.09032950038090348,602112,589824,1191936,12.740893161106985,2.3044301693390157,3.4921004218293494
compile,mha96,32,32,96,32,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.026783999986946583,0.03311999887228012,0.025599999353289604,0.0026199676267113802,0.01937550026923418,0.02481148112565279,602112,589824,1191936,44.501792136383685,8.048986134016543,12.197318125703932
graph_eager,mha96,32,32,96,32,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03574400022625923,0.03763199970126152,0.03276799991726875,0.0014338554738336357,0.03403285052627325,0.03921397728845477,602112,589824,1191936,33.34646353108367,6.031335137191893,9.139798748088449
graph_compile,mha96,32,32,96,32,2048,bf16,uniform,strided,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01071999967098236,0.011744000017642975,0.004863999783992767,0.001000880247015381,0.005963209550827742,0.011175987310707569,602112,589824,1191936,111.18806311407033,20.110452530328907,30.475091282320893
eager,mha96,32,32,96,32,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09267199784517288,0.10076799988746643,0.09081599861383438,0.003544505250413037,0.08018135908059776,0.08986401371657848,602112,589824,1191936,12.861878752105545,2.3263126890671826,3.525260878323173
compile,mha96,32,32,96,32,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.026480000466108322,0.03315199911594391,0.02518399991095066,0.0025883426009144267,0.018913740059360862,0.02464646240696311,602112,589824,1191936,45.012688029426414,8.14139126562168,12.33734753659732
graph_eager,mha96,32,32,96,32,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03574400022625923,0.037087999284267426,0.03283200040459633,0.0013011536712457345,0.03430565935559571,0.03886298509314656,602112,589824,1191936,33.34646353108367,6.031335137191893,9.139798748088449
graph_compile,mha96,32,32,96,32,2048,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01056000031530857,0.011487999930977821,0.0098879998549819,0.0009508867569462552,0.0059776403941214085,0.011196010746061802,602112,589824,1191936,112.872723902487,20.415155120393834,30.936833216381505
eager,mha96,32,32,96,32,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09214400127530098,0.1005759984254837,0.08902399986982346,0.004019707161011994,0.07892841007560492,0.09054504334926605,602112,589824,1191936,12.935578914560292,2.339642749660136,3.545461060927542
compile,mha96,32,32,96,32,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02687999978661537,0.03283200040459633,0.02550400048494339,0.0026416555325423203,0.0192609999794513,0.02484151627868414,602112,589824,1191936,44.3428574948692,8.02023981472575,12.153756365813324
graph_eager,mha96,32,32,96,32,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03376000002026558,0.03551999852061272,0.032896000891923904,0.0009822951804557404,0.033002509735524654,0.038071011658757925,602112,589824,1191936,35.30616111624705,6.38578330506578,9.676924417166141
graph_compile,mha96,32,32,96,32,2048,bf16,ragged,packed,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.01080000028014183,0.01152000017464161,0.005311999935656786,0.0017876430415657873,0.0059204199351370335,0.010118936188519001,602112,589824,1191936,110.36444158169475,19.96148508485049,30.249348152363854
eager,mha96,32,32,96,32,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09243200346827507,0.10233599692583084,0.08899199962615967,0.0039013707622971355,0.07935100933536887,0.09077548747882247,602112,589824,1191936,12.895273879994408,2.332352826068798,3.5344140152903476
compile,mha96,32,32,96,32,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.026768000796437263,0.03215999901294708,0.024224000051617622,0.0023953149383928447,0.019028550013899803,0.024380511604249477,602112,589824,1191936,44.528390785113956,8.053796999928581,12.204608442895712
graph_eager,mha96,32,32,96,32,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.033824000507593155,0.03606399893760681,0.03280000016093254,0.0011492710909493616,0.03295191912911832,0.0388229382224381,602112,589824,1191936,35.23935614098699,6.373700368767313,9.658614108827784
graph_compile,mha96,32,32,96,32,2048,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.91e-03 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010751999914646149,0.01414399966597557,0.006047999951988459,0.0017792083644900172,0.005991460056975484,0.011231517419219017,602112,589824,1191936,110.85714373717302,20.050599536814378,30.384390914533313
eager,mha96,32,32,96,32,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09385599941015244,0.10147199779748917,0.09107200056314468,0.003689234086506631,0.07968312944285572,0.09031005902215838,602112,589824,1191936,12.699625037193606,2.2969660529246094,3.4807894068868537
compile,mha96,32,32,96,32,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.05e-05 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.026623999699950218,0.03340800106525421,0.025087999179959297,0.0025061255145635802,0.01975693041458726,0.02488150494173169,602112,589824,1191936,44.76923127377547,8.097357532228164,12.270619448671653
graph_eager,mha96,32,32,96,32,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.03574400022625923,0.037567999213933945,0.033215999603271484,0.001292656600799248,0.03430585958994925,0.039329053834080696,602112,589824,1191936,33.34646353108367,6.031335137191893,9.139798748088449
graph_compile,mha96,32,32,96,32,2048,bf16,ragged,strided,identity,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.05e-05 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010847999714314938,0.01206399966031313,0.007679999805986881,0.0011321946416827705,0.006150860572233796,0.010710034985095263,602112,589824,1191936,109.87610908830781,19.873160968464006,30.115503053391112
eager,mha96,32,32,96,32,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09371199831366539,0.10143999755382538,0.09123200178146362,0.0038593377052614916,0.07990524987690151,0.09129149839282036,602112,589824,1191936,12.71913972008628,2.300495650373887,3.486138108229818
compile,mha96,32,32,96,32,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.05e-05 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.026655999943614006,0.03171199932694435,0.02454400062561035,0.002543266078671738,0.01935016014613211,0.024801527615636587,602112,589824,1191936,44.71548628906539,8.08763674086366,12.255888700881522
graph_eager,mha96,32,32,96,32,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0355679988861084,0.036928001791238785,0.03267199918627739,0.001535789157626175,0.03395450999960303,0.039514037780463696,602112,589824,1191936,33.51147203464202,6.06118002867549,9.18502526852114
graph_compile,mha96,32,32,96,32,2048,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=3.91e-03 k_maxdiff=3.05e-05 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010528000071644783,0.011648000217974186,0.009727999567985535,0.001192845558645008,0.005842579994350672,0.011195952538400888,602112,589824,1191936,113.21580470067234,20.477207735690275,31.03086685946407
eager,mha96,32,32,96,32,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09267199784517288,0.10268799960613251,0.09059199690818787,0.004160835165149032,0.07928407983854413,0.0915669952519238,602112,589824,1191936,12.861878752105545,2.3263126890671826,3.525260878323173
compile,mha96,32,32,96,32,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.027343999594449997,0.034015998244285583,0.025696000084280968,0.002677393689208052,0.019390740199014544,0.024987035430967808,602112,589824,1191936,43.59040439138709,7.8841445182068135,11.947519505739978
graph_eager,mha96,32,32,96,32,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.033952001482248306,0.03590400144457817,0.03270399942994118,0.001095536254838012,0.032964940182864666,0.03774598008021712,602112,589824,1191936,35.106501766124154,6.349671156239485,9.622200584859415
graph_compile,mha96,32,32,96,32,2048,fp16,uniform,packed,identity,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010704000014811754,0.012032000347971916,0.008767999708652496,0.0011007539275560139,0.0060374499298632145,0.011215975973755121,602112,589824,1191936,111.35425993559866,20.14051235146823,30.52064350407073
eager,mha96,32,32,96,32,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09240000322461128,0.10044799745082855,0.09055999666452408,0.003579462293546319,0.07862444035708904,0.0892974785529077,602112,589824,1191936,12.899739809560103,2.333160573429615,3.5356380640538854
compile,mha96,32,32,96,32,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.026800000108778477,0.03174399957060814,0.025599999353289604,0.0025332375741251257,0.01918926020152867,0.024530920200049877,602112,589824,1191936,44.4752237000766,8.044180732589497,12.19003608931432
graph_eager,mha96,32,32,96,32,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03377600014209747,0.03551999852061272,0.03283200040459633,0.0010591214298076642,0.03295411937870085,0.038072001188993454,602112,589824,1191936,35.28943613765575,6.382758278110448,9.672340334711699
graph_compile,mha96,32,32,96,32,2048,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.012703999876976013,0.00559999980032444,0.0016969371636042854,0.005971419159322977,0.011211028322577477,602112,589824,1191936,109.23166953576352,19.756601954239496,29.938871195261008
eager,mha96,32,32,96,32,2048,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09284799918532372,0.10143999755382538,0.0907519981265068,0.003465157600766092,0.07990555022843182,0.09011401562020183,602112,589824,1191936,12.837497958581823,2.321902963984486,3.518578444189856
compile,mha96,32,32,96,32,2048,fp16,uniform,strided,identity,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02691200003027916,0.033952001482248306,0.02505600079894066,0.002632042791259447,0.019162310054525733,0.024550536181777716,602112,589824,1191936,44.29013074683903,8.010703190616637,12.139304702440153
graph_eager,mha96,32,32,96,32,2048,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03572800010442734,0.037567999213933945,0.03308799862861633,0.001280663257122442,0.034008610527962446,0.03910850500687957,602112,589824,1191936,33.36139712595606,6.034036158707846,9.143891837347882
graph_compile,mha96,32,32,96,32,2048,fp16,uniform,strided,identity,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010367999784648418,0.015231999568641186,0.007071999832987785,0.0018312110476117179,0.006259670481085777,0.01123105175793171,602112,589824,1191936,114.96296535083492,20.793214601300537,31.509739130527542
eager,mha96,32,32,96,32,2048,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09334400296211243,0.10169599950313568,0.09043200314044952,0.003549840143031762,0.07962672039866447,0.09055499685928226,602112,589824,1191936,12.769283105244556,2.3095650247176147,3.499881708011166
compile,mha96,32,32,96,32,2048,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02715199999511242,0.03280000016093254,0.025599999353289604,0.0026050573309210775,0.01935887965373695,0.024696986656636,602112,589824,1191936,43.89864467496163,7.939895571126959,12.032003851592693
graph_eager,mha96,32,32,96,32,2048,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.035440001636743546,0.03788800165057182,0.03283200040459633,0.0013664876722519945,0.033852210035547614,0.03905349876731634,602112,589824,1191936,33.632504090073816,6.083070952370349,9.218198460265535
graph_compile,mha96,32,32,96,32,2048,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=4.88e-04 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01071999967098236,0.016607999801635742,0.006144000217318535,0.0021627516779589256,0.005848889704793692,0.011205964256078005,602112,589824,1191936,111.18806311407033,20.110452530328907,30.475091282320893
eager,mha96,32,32,96,32,2048,fp16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0923520028591156,0.09990400075912476,0.0888959988951683,0.0039077298230591065,0.07897659903392196,0.09016948752105236,602112,589824,1191936,12.906444506875685,2.334373244046575,3.5374757277112066
compile,mha96,32,32,96,32,2048,fp16,ragged,packed,identity,1234,pass,q_maxdiff=9.77e-04 k_maxdiff=9.77e-04 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02750399988144636,0.031647998839616776,0.026399999856948853,0.0023213008601534004,0.019789579091593623,0.02499698894098401,602112,589824,1191936,43.33682392152917,7.838279720683859,11.878016649498964
